        FltTime          Press           Temp         RelHum         WSpeed          WDirn       UTC_Date       UTC_Time         Long/E          Lat/N        GPM_MSL
         2371.0         190.87         -58.12          17.08           49.4            271     2022-03-15       00:50:47  071°56'38.8"W   45°22'34.7"N        11813.0
         2372.0         190.72         -58.07          17.86           49.4            271     2022-03-15       00:50:48  071°56'36.4"W   45°22'34.6"N        11818.1
         2373.0         190.57         -58.02          17.74           49.4            271     2022-03-15       00:50:49  071°56'34.2"W   45°22'34.5"N        11822.9
         2374.0         190.43         -57.96          17.61           49.4            271     2022-03-15       00:50:50  071°56'31.9"W   45°22'34.5"N        11827.7
         2375.0         190.29         -57.87          17.77           49.4            270     2022-03-15       00:50:51  071°56'29.7"W   45°22'34.4"N        11832.3
         2376.0         190.16         -57.80          17.65           49.4            270     2022-03-15       00:50:52  071°56'27.5"W   45°22'34.4"N        11836.7
         2377.0         190.02         -57.75          18.45           49.5            270     2022-03-15       00:50:53  071°56'25.2"W   45°22'34.4"N        11841.0
         2378.0         189.89         -57.73          17.69           49.5            270     2022-03-15       00:50:54  071°56'22.9"W   45°22'34.4"N        11845.4
         2379.0         189.77         -57.73          17.56           49.5            270     2022-03-15       00:50:55  071°56'20.5"W   45°22'34.5"N        11849.6
         2380.0         189.63         -57.75          18.36           49.5            270     2022-03-15       00:50:56  071°56'18.2"W   45°22'34.5"N        11854.0
         2381.0         189.50         -57.77          18.24           49.6            270     2022-03-15       00:50:57  071°56'15.9"W   45°22'34.4"N        11858.4
         2382.0         189.37         -57.79          17.48           49.6            270     2022-03-15       00:50:58  071°56'13.6"W   45°22'34.4"N        11862.8
         2383.0         189.24         -57.83          17.36           49.6            270     2022-03-15       00:50:59  071°56'11.3"W   45°22'34.4"N        11867.1
         2384.0         189.11         -57.86          16.87           49.7            270     2022-03-15       00:51:00  071°56'09.1"W   45°22'34.3"N        11871.5
         2385.0         188.98         -57.89          16.78           49.7            270     2022-03-15       00:51:01  071°56'06.8"W   45°22'34.3"N        11875.9
         2386.0         188.84         -57.92          17.53           49.7            270     2022-03-15       00:51:02  071°56'04.6"W   45°22'34.2"N        11880.3
         2387.0         188.72         -57.95          17.44           49.7            270     2022-03-15       00:51:03  071°56'02.4"W   45°22'34.2"N        11884.5
         2388.0         188.59         -57.98          18.20           49.6            270     2022-03-15       00:51:04  071°56'00.2"W   45°22'34.2"N        11888.9
         2389.0         188.46         -58.02          17.43           49.6            270     2022-03-15       00:51:05  071°55'57.9"W   45°22'34.3"N        11893.1
         2390.0         188.34         -58.06          16.65           49.5            270     2022-03-15       00:51:06  071°55'55.6"W   45°22'34.3"N        11897.0
         2391.0         188.24         -58.09          17.40           49.5            270     2022-03-15       00:51:07  071°55'53.2"W   45°22'34.4"N        11900.6
         2392.0         188.12         -58.13          17.31           49.5            270     2022-03-15       00:51:08  071°55'50.9"W   45°22'34.5"N        11904.4
         2393.0         188.02         -58.15          16.53           49.5            269     2022-03-15       00:51:09  071°55'48.6"W   45°22'34.6"N        11908.0
         2394.0         187.90         -58.15          16.43           49.5            269     2022-03-15       00:51:10  071°55'46.3"W   45°22'34.6"N        11912.0
         2395.0         187.78         -58.14          17.19           49.5            269     2022-03-15       00:51:11  071°55'44.0"W   45°22'34.6"N        11916.0
         2396.0         187.65         -58.09          17.26           49.5            269     2022-03-15       00:51:12  071°55'41.7"W   45°22'34.7"N        11920.2
         2397.0         187.52         -58.04          17.16           49.5            269     2022-03-15       00:51:13  071°55'39.5"W   45°22'34.7"N        11924.5
         2398.0         187.39         -58.00          16.23           49.5            269     2022-03-15       00:51:14  071°55'37.2"W   45°22'34.7"N        11928.9
         2399.0         187.27         -57.99          16.97           49.4            269     2022-03-15       00:51:15  071°55'34.9"W   45°22'34.7"N        11933.1
         2400.0         187.15         -57.99          16.20           49.4            269     2022-03-15       00:51:16  071°55'32.7"W   45°22'34.8"N        11937.1
         2401.0         187.03         -58.00          16.94           49.3            270     2022-03-15       00:51:17  071°55'30.4"W   45°22'34.8"N        11941.1
         2402.0         186.92         -58.02          16.16           49.3            270     2022-03-15       00:51:18  071°55'28.0"W   45°22'34.9"N        11944.9
         2403.0         186.81         -58.04          16.06           49.3            269     2022-03-15       00:51:19  071°55'25.7"W   45°22'34.9"N        11948.6
         2404.0         186.69         -58.07          15.97           49.3            269     2022-03-15       00:51:20  071°55'23.3"W   45°22'35.0"N        11952.4
         2405.0         186.58         -58.11          16.70           49.3            269     2022-03-15       00:51:21  071°55'21.0"W   45°22'35.0"N        11956.4
         2406.0         186.46         -58.14          15.92           49.3            269     2022-03-15       00:51:22  071°55'18.7"W   45°22'35.0"N        11960.4
         2407.0         186.34         -58.18          15.83           49.3            269     2022-03-15       00:51:23  071°55'16.5"W   45°22'35.0"N        11964.4
         2408.0         186.22         -58.21          16.56           49.3            269     2022-03-15       00:51:24  071°55'14.3"W   45°22'35.0"N        11968.4
         2409.0         186.10         -58.25          16.47           49.2            269     2022-03-15       00:51:25  071°55'12.1"W   45°22'35.0"N        11972.4
         2410.0         185.98         -58.29          15.69           49.2            269     2022-03-15       00:51:26  071°55'09.9"W   45°22'35.0"N        11976.5
         2411.0         185.86         -58.33          16.43           49.1            269     2022-03-15       00:51:27  071°55'07.7"W   45°22'35.0"N        11980.5
         2412.0         185.74         -58.35          16.34           49.0            269     2022-03-15       00:51:28  071°55'05.4"W   45°22'35.1"N        11984.5
         2413.0         185.63         -58.37          16.25           48.9            270     2022-03-15       00:51:29  071°55'03.1"W   45°22'35.1"N        11988.3
         2414.0         185.53         -58.39          16.31           48.8            270     2022-03-15       00:51:30  071°55'00.8"W   45°22'35.1"N        11991.9
         2415.0         185.43         -58.41          16.22           48.8            270     2022-03-15       00:51:31  071°54'58.6"W   45°22'35.1"N        11995.3
         2416.0         185.32         -58.42          16.97           48.7            270     2022-03-15       00:51:32  071°54'56.3"W   45°22'35.1"N        11998.9
